,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,0.03399474331065601,0.012321939362591629,0.258239571388738,0.17003942287213944,1.7003942287213945
Gene-pair-1,0.0026701428085811,7.080141520248957,0.5979496842113512,0.5953178121954296,5.953178121954296
Gene-pair-2,0.02852116608344341,0.7733128062386642,0.26124509060453327,0.43177513293245773,4.317751329324578
Gene-pair-3,2.2077291432926685,0.02614839215729422,0.16637291490762937,0.3639954853620235,3.639954853620235
Gene-pair-4,0.03199769704433065,14.924789419021476,0.25385390010519227,0.28951068645341266,2.8951068645341267
Gene-pair-5,0.005939066638346085,0.32920897194609317,0.5451940539270691,0.4500607629711286,4.500607629711286
Gene-pair-6,0.0036659614550989205,0.03102431775203185,0.38736444245889906,0.3081542334448411,3.081542334448411
Gene-pair-7,0.08247979854858473,0.013720515626345062,0.19050745137730088,0.4339986695689163,4.339986695689163
Gene-pair-8,0.03705012776894764,0.35285192876329924,0.2127859482082733,0.7765249885867689,7.765249885867689
Gene-pair-9,15.05543865513029,0.5802110613086965,0.2975641922795875,0.11353081217854587,1.1353081217854586
Gene-pair-10,1.035479018085936,0.012444104158458041,0.14871239677761727,0.12232044135281567,1.2232044135281566
Gene-pair-11,21.45675429583838,8.703246177179475,0.2507314243206987,0.4942849354754998,4.942849354754998
Gene-pair-12,0.0013358225997674791,1.4948305584534527,0.6844017094695252,0.5080440161100225,5.080440161100225
Gene-pair-13,0.0011982397263386976,6.153315277791272,0.8272424630716276,0.44266858852768637,4.426685885276863
Gene-pair-14,21.30111018530844,24.75435426082559,0.2658124265360588,0.355508598213335,3.5550859821333503
Gene-pair-15,0.4790288582556152,0.20939799116227642,0.5050329917778794,0.9220109844570101,9.220109844570102
Gene-pair-16,0.030951793966304833,0.05015945772107056,0.6537773807274201,0.13315006356344958,1.3315006356344958
Gene-pair-17,0.0026343314734392333,11.298793238293573,0.15363470990657307,0.6435210422291467,6.435210422291467
Gene-pair-18,0.8184513920170218,0.15676840897493796,0.5302763458558498,0.13345483942897954,1.3345483942897953
Gene-pair-19,0.10394743726855613,0.0020221399845300908,0.7713702371888068,0.18665743611304542,1.8665743611304542
Gene-pair-20,0.0012552777840410068,0.021284783128268096,0.28333877272639135,0.4123415834033495,4.123415834033494
Gene-pair-21,0.11866854728903534,0.9622486921152665,0.8796633420667629,0.4270455013968732,4.270455013968732
Gene-pair-22,11.649022980049134,2.3595912616617785,0.4818364247663116,0.16469229667072519,1.6469229667072518
Gene-pair-23,0.02581485910880709,0.13627124247303962,0.8307221018593032,0.4019527579742241,4.019527579742241
Gene-pair-24,0.006416343488248767,0.008226169950346621,0.18355044166085155,0.275638306895937,2.75638306895937
Gene-pair-25,0.40380398124402506,0.18938788763550712,0.16157461864347436,0.11366241972370573,1.1366241972370574
Gene-pair-26,0.11698458239706953,0.007155461950650969,0.17542436570327316,0.9440859969422148,9.44085996942215
Gene-pair-27,0.0010812070616576025,0.034739284424958945,0.1854621383718356,0.7391174204283903,7.391174204283903
Gene-pair-28,0.011873558456570298,14.848182571585477,0.42501023184382813,0.4837309259934799,4.837309259934798
Gene-pair-29,0.03587201446114158,4.56161375033769,0.3075280872082906,0.3103875234069321,3.1038752340693208
Gene-pair-30,0.08516840297079353,0.0023141934879679503,0.1336169171040791,0.20164981008590782,2.0164981008590783
Gene-pair-31,0.13466515031862847,0.2568339696045921,0.6443584360788647,0.6478791941731069,6.478791941731069
Gene-pair-32,20.274451772545778,0.12083569505062247,0.8736322768896437,0.9536885975392612,9.536885975392611
Gene-pair-33,0.04608342102751105,0.6846649277232802,0.17008362909833658,0.28166961135834523,2.8166961135834523
Gene-pair-34,16.927641154164604,0.0014447543877760339,0.3497476110041614,0.19220395249406616,1.9220395249406617
