,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,3.6117764935931307,0.6665016652982498,0.21589037670411715,0.9080788327172985,9.080788327172986
Gene-pair-1,14.994660418938919,0.10981610749631036,0.13400323015782814,0.4499019064699056,4.4990190646990555
Gene-pair-2,0.0016896246098521352,10.60437267154376,0.511475600653486,0.45603499985332285,4.560349998533228
Gene-pair-3,15.889353249348803,1.8971323739784587,0.18416366588609084,0.5651720351039264,5.651720351039264
Gene-pair-4,0.011863983925328123,0.4428336292909779,0.24547862899638223,0.18994296191108323,1.8994296191108324
Gene-pair-5,0.0027750052876715997,1.487564953798492,0.11019221330869747,0.2927809607331854,2.927809607331854
Gene-pair-6,0.04140483260244017,0.0010761558988215908,0.3008497038143391,0.7319038716849108,7.319038716849108
Gene-pair-7,0.09389247527994718,0.46022014142165735,0.4500158360830676,0.22818175775886373,2.2818175775886376
Gene-pair-8,1.3026234058025503,0.001634026550325733,0.6093010166362454,0.1668355797252356,1.6683557972523562
Gene-pair-9,0.026023386440744332,8.828825454774261,0.4593147284763511,0.41596425914939306,4.159642591493931
Gene-pair-10,0.35655791022138034,6.359399717625028,0.6722812938481839,0.484931705934877,4.84931705934877
Gene-pair-11,9.744813384158945,15.924545396087998,0.8137429654227365,0.3168919746145662,3.168919746145662
Gene-pair-12,8.251378099038885,13.133039563954917,0.39013403677522795,0.6069367095892804,6.069367095892804
Gene-pair-13,0.0018819398100294597,9.286731317194732,0.22434214617860188,0.22716445012190642,2.2716445012190642
Gene-pair-14,0.036356812765284956,6.742530282404818,0.914210069747035,0.30824781592412326,3.0824781592412327
Gene-pair-15,0.0030083034655679834,3.094017604634329,0.2717686463348606,0.15667686096639682,1.5667686096639684
Gene-pair-16,1.4630228186708585,0.026172921479115777,0.6859342241115628,0.6858784598790816,6.858784598790816
Gene-pair-17,0.11384949003481398,18.98360846424871,0.4948784152316087,0.2540936060944924,2.540936060944924
Gene-pair-18,3.1376127161930243,2.8291954689539884,0.19809434480260826,0.21859756759102664,2.1859756759102664
Gene-pair-19,2.398265334157577,0.46495678215172725,0.18744165472614668,0.6018791462156823,6.018791462156823
Gene-pair-20,0.004621923640514942,0.2385664467865845,0.4641580474709941,0.8320573045061966,8.320573045061966
Gene-pair-21,0.0022800312261918344,0.026557413178798082,0.12678315198660586,0.25554458783962064,2.555445878396206
Gene-pair-22,5.554393700635608,15.799249567418586,0.13940967835082008,0.30795494344004903,3.0795494344004903
Gene-pair-23,0.018992458779209614,0.0707019768484071,0.15550271483328762,0.23181661881830407,2.3181661881830404
Gene-pair-24,6.891649606075399,5.5854377973872715,0.7212741300612328,0.5462697913369294,5.462697913369294
Gene-pair-25,4.342714198792168,0.01822766960371055,0.3511275740043988,0.11755602894215827,1.1755602894215826
Gene-pair-26,0.0010492951386889017,0.06610185474817476,0.5445775373578097,0.4562877566416447,4.562877566416447
Gene-pair-27,11.84322062802994,28.64918112308028,0.1373894759706722,0.5429054094167932,5.429054094167932
Gene-pair-28,0.12442562725605073,0.048417689178014915,0.4710339219092389,0.5804752472130007,5.804752472130007
Gene-pair-29,0.028807901471938905,0.004380748569078106,0.11119866424971855,0.3113264200263036,3.1132642002630364
Gene-pair-30,0.0139202854955145,2.089969816261452,0.7192956473465072,0.5164587738277748,5.164587738277748
Gene-pair-31,6.904786482782382,0.002688815145745044,0.16088219244115667,0.8747766921570751,8.74776692157075
Gene-pair-32,13.4050435607786,0.0016315553903255156,0.41812462869987543,0.8650417790777445,8.650417790777444
Gene-pair-33,0.2761217978142829,0.016204616273851603,0.46141208666573663,0.9857115869371136,9.857115869371135
Gene-pair-34,0.27623495185788316,0.158542999064977,0.8442895848736434,0.5506717717059817,5.506717717059817
Gene-pair-35,30.058518094350728,0.23869352479908576,0.10091886772287327,0.4359479977740111,4.359479977740111
Gene-pair-36,0.0013774942797279797,1.3957070534784586,0.48566962131185654,0.2355325462175821,2.355325462175821
Gene-pair-37,0.0608140515848818,4.3224926883003025,0.1211819177452545,0.6414069815231963,6.414069815231963
Gene-pair-38,1.5376908935266216,0.0644525013438206,0.27565735981204326,0.16746252143228,1.6746252143228
Gene-pair-39,0.005157095529589448,0.0022755779377767954,0.6467182187264042,0.7766382132719511,7.766382132719512
Gene-pair-40,0.006758437385450132,0.12418096202316305,0.13370939593933098,0.34495187331385607,3.449518733138561
Gene-pair-41,5.0034793031960225,0.8434664645535259,0.17066099256081052,0.9605336570290921,9.605336570290921
Gene-pair-42,0.0011406128101331323,0.06559570453402089,0.411123325577153,0.6124076663793493,6.124076663793493
Gene-pair-43,0.01201131596962358,14.910180810046876,0.10102271108942323,0.3484610856994026,3.484610856994026
Gene-pair-44,0.31511633831719343,0.10623027145702102,0.2602040517806466,0.9583072436132648,9.583072436132648
Gene-pair-45,0.29953721299217284,0.2696125324039933,0.42887559149172017,0.21598491713385407,2.1598491713385406
Gene-pair-46,3.9093960040381477,1.2614144519024466,0.24163603545687187,0.2656477507688708,2.656477507688708
Gene-pair-47,0.5582272281861463,1.2946433599697855,0.12288130244037097,0.8868850924445896,8.868850924445896
