,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,0.4870514519300946,0.5794092807309553,0.46660303905888995,0.26569103750673556,0
Gene-pair-1,0.10160535523558387,0.18345311048912,0.30477548653209946,0.32360102493533877,0.5319896297772815
Gene-pair-2,0.04502457730013337,0.09678131354971323,0.15390794766817162,0.4471219909509109,0
Gene-pair-3,2.3333344188530494,8.851656941551473,0.31574887108437755,0.41778294331628774,0
Gene-pair-4,0.39975881603860614,1.115341992318311,0.14280721309554606,0.4885013053774131,0
Gene-pair-5,0.22792610309767233,0.1831832212776093,0.38111666310579456,0.1514529962626303,0
Gene-pair-6,1.4967190965459445,0.33223969750549404,0.21856265010735362,0.27092687483845407,0
Gene-pair-7,0.2335508802217278,0.5767049121494391,0.8586405782575978,0.21198847430428577,0.9681299329772877
Gene-pair-8,0.12003136743234681,1.435177359809374,0.1768430565022065,0.7485055691326069,0
Gene-pair-9,1.525650663127072,0.6819174459549497,0.510960925027181,0.33803656355352935,0.46130623742021
Gene-pair-10,2.6519866927519034,0.26677570965498537,0.5745453862557618,0.286591574152573,0
Gene-pair-11,0.10201887882377439,2.768701790392226,0.10627139205004549,0.40763598174375965,0
Gene-pair-12,0.0034488715619041153,0.6263362950785402,0.13426894653473673,0.5317479557269819,4.100732753038961
Gene-pair-13,0.3989076540847861,1.4936165016361997,0.15191995981857384,0.15211798234271623,0.5747730664868506
Gene-pair-14,0.38841868678559277,26.116555338683792,0.2379301190453618,0.5543923679789491,0.12066692286520542
Gene-pair-15,5.817446407650781,9.893502186755866,0.19931453113700062,0.5011217495817989,0
Gene-pair-16,0.6261742450517158,1.7958686911744428,0.5060026892087688,0.21585383527346208,0
Gene-pair-17,11.535877083965131,0.96459238459328,0.2563532758366932,0.28059720446401964,4.261639776029267
Gene-pair-18,0.6852857396278594,0.3719158789707885,0.658544977872385,0.12271541210948761,0
Gene-pair-19,1.0580714587804867,0.8415521429814736,0.20554710880314153,0.2935249040755498,4.134706531705439
Gene-pair-20,0.41370741350349594,0.7100671617300008,0.1774292041328376,0.1567170617567929,0
Gene-pair-21,0.28648959441110106,2.2273259069733182,0.14652903318917762,0.9814076985576103,8.195371576134567
Gene-pair-22,2.460838922047655,0.09365429581326308,0.7843267164169132,0.10047869897839393,0.267187841358515
Gene-pair-23,4.547617522656449,2.6633784648043393,0.4322466493820945,0.13748095162044494,0
Gene-pair-24,1.4703694371897724,2.3297294916146685,0.12501042362358933,0.32237760025720263,4.085814013077597
Gene-pair-25,11.585008498256583,0.8042811584826424,0.8458589774421097,0.46863724973347626,3.020632050359838
Gene-pair-26,67.12438577787185,23.635976260772082,0.3185318959410645,0.8788088463627215,0.18715871455219782
Gene-pair-27,14.462156594221474,6.490617831243521,0.7130505282634274,0.5992712989553748,0
Gene-pair-28,2.2596645583155106,2.873405303056002,0.21422801386723953,0.3933426123006896,0
Gene-pair-29,0.16965402325287368,0.03148561519489842,0.14682029435885596,0.12187028645465911,5.761015789054095
Gene-pair-30,0.17754604029051305,1.163010786779144,0.5724768113574206,0.22246927037468509,1.2100126924605255
Gene-pair-31,2.965097526368353,0.21551798474888012,0.22098672813146256,0.24089192432165848,5.581855512067703
Gene-pair-32,0.5547846790840456,0.16210570382733044,0.26946629695254787,0.5719584726569948,0
Gene-pair-33,4.253114169932112,11.127519644267958,0.10982100820431771,0.47547361914142394,0.26892430137302076
Gene-pair-34,4.826853098516035,2.409541395160109,0.5237160564184671,0.42830047215106065,0
Gene-pair-35,0.02602715319206964,0.08900914760161457,0.11582834217346687,0.5496438974892665,0
Gene-pair-36,0.4477445851101465,0.034264080967174926,0.16624338947821898,0.14339623539789786,0
Gene-pair-37,6.396603811868655,2.786772472792122,0.8102162583216216,0.7999265923098783,0
Gene-pair-38,1.80978003364595,3.255987249282069,0.250627918849723,0.14321963327062873,0.30163972750929696
Gene-pair-39,0.4209765144162216,0.10379223596682366,0.6736646326252755,0.21556404440079777,0
Gene-pair-40,1.1114429817117353,3.5006281531673205,0.18760203620984586,0.15479184300460766,1.301243806051756
Gene-pair-41,0.6633789337882443,0.011669373337679447,0.9372355212450613,0.18530026095035973,0.26300354162313233
Gene-pair-42,1.5734941753984273,10.393940053608398,0.329360932378534,0.8138458325135849,2.4756759858698607
Gene-pair-43,3.5944372975776147,0.46621580631294685,0.7072461266278978,0.14606117675641575,0
Gene-pair-44,0.08733835299642739,0.4493709843441944,0.21985442824396162,0.1406839953354458,8.403073033188182
Gene-pair-45,0.5256312982392839,8.420991062312185,0.20692724513840846,0.8544368963687513,0
Gene-pair-46,0.19813508933631305,0.12771661345530413,0.7053658795168307,0.16023154744071683,0.13619364859888514
Gene-pair-47,0.48223925231617615,0.24712124405696284,0.25815887440840174,0.20246983401683807,0.6290184482887553
Gene-pair-48,0.028633986393514176,0.2967738534707736,0.15092583785411515,0.11239369887391354,0
Gene-pair-49,69.46886458873719,6.492419266227044,0.4112246017922265,0.2593605396979781,0
Gene-pair-50,3.190734595473831,0.7716765742048057,0.15250435808216514,0.11131022081768627,6.204688060374312
Gene-pair-51,5.5284700918061755,13.520811918250018,0.34070425034857765,0.6745633534494925,0.4123586898859181
Gene-pair-52,0.0846618629161132,0.14113493122502452,0.2232694098100738,0.10221071635415584,0.8657940195253256
Gene-pair-53,0.10624240938097618,0.05375692467106183,0.2775060093573759,0.3156532829812605,0.11485399824478226
Gene-pair-54,0.19604342211300657,1.0457122898881817,0.19916225660812606,0.4241667630363434,0.35659632373388417
Gene-pair-55,8.949099355226407,1.0591789303934147,0.2694547952813127,0.5298685639531343,0
Gene-pair-56,3.918446991721452,1.08974207820984,0.8900102874353564,0.1198650336853037,6.002187477226044
Gene-pair-57,4.018288684342235,5.409561002343593,0.13298924263494866,0.34958614647012093,4.5608594277458
Gene-pair-58,1.5631832969775583,1.62417791440907,0.320007122038485,0.45833663703803623,0
Gene-pair-59,0.4665662018520498,106.4979507780911,0.2081096230271353,0.5409248315109386,2.395218612025917
Gene-pair-60,2.528571055450514,0.7523148401916571,0.17610484336620708,0.1443066258485346,9.401612889268055
Gene-pair-61,0.07961626204225143,0.38649458720251967,0.8609321884924221,0.38040104523805335,7.266161505685223
Gene-pair-62,0.18247381944783972,4.022567875600608,0.33680903358561465,0.31704857517878643,0.14488849135718868
Gene-pair-63,0.9091964095606864,3.5117591762688174,0.10011600716122589,0.5388408363172076,6.6285663336615
Gene-pair-64,0.370647348112057,0.2182017749516493,0.24228157738176223,0.15536639286933257,0.1288059162057345
Gene-pair-65,6.137674010908835,7.408648077388998,0.32964822770131674,0.10329070022657129,0
Gene-pair-66,5.432989090114102,20.44075707079726,0.14955581988819105,0.7445470864876188,1.4497110434616425
Gene-pair-67,1.2392731230717404,1.8065101303259525,0.5854177655898248,0.6223534295657865,0.67793398363184
Gene-pair-68,1.3754206742488728,0.2854430666860942,0.10682791895635912,0.1431027880189501,0.1241850858020552
Gene-pair-69,1.0708141099764494,0.40169687674751264,0.6101045329787539,0.8913245754378476,2.4316137726710103
Gene-pair-70,0.007636804384533082,0.41605268597142836,0.14056559592077603,0.15402358973994823,1.0988975971957538
Gene-pair-71,0.5877369011950613,1.2876432771274928,0.24770817793283426,0.728092780007087,0
Gene-pair-72,0.17190669334797937,0.3603477160627893,0.13389188533514065,0.17169523985226712,0
Gene-pair-73,0.187484991227388,0.16109806251526165,0.4299949521462893,0.22590880582054967,0
Gene-pair-74,2.187121714595409,1.051692446613845,0.8969268286320929,0.13411670119999303,0
Gene-pair-75,3.257784242743168,0.6298837633552158,0.2635932093938538,0.38684184176228315,7.751520278141205
Gene-pair-76,3.7373802517774712,2.984424009137472,0.11735263445247214,0.40103526423821556,0
Gene-pair-77,1.1710412746515295,0.06261826193607369,0.4677200299572041,0.10181832871901877,0
Gene-pair-78,7.429673275055812,30.055962121617934,0.1310661530411375,0.33740243475717374,2.884851123344535
Gene-pair-79,0.520716957137888,3.2939570420251854,0.45165144515280786,0.6620317363168198,1.8555725228617246
Gene-pair-80,0.8371970869963435,0.2933835902569989,0.6239935173665271,0.540546612377045,0
Gene-pair-81,0.20920333472252195,0.2500032067819927,0.2991868593058951,0.19588249216229697,0.5798092734414068
Gene-pair-82,14.092932121380171,0.7706762423149202,0.9352940333967765,0.23562821200446393,0
Gene-pair-83,56.81303373226566,10.147953397572808,0.4540919235421533,0.8156183473718644,0
Gene-pair-84,12.35116494486954,0.7244933226843933,0.7832948468179955,0.39763096311607943,3.9981235035295493
Gene-pair-85,3.362122524787366,3.7303908855127457,0.17321937602638537,0.30340123032282473,0
Gene-pair-86,0.365676707797046,7.499401140168571,0.15349803273350235,0.8065987079538619,9.04952729846974
Gene-pair-87,0.10834778993115982,0.5403422617341683,0.253135502653397,0.3835981624975086,0
Gene-pair-88,1.3958321871895234,0.3406131191561596,0.29142112973352224,0.5604168323971148,0
Gene-pair-89,1.0457369650131403,2.311528837009311,0.2601198778625334,0.22291478632614806,0
Gene-pair-90,0.7365559332384918,0.8038083390651689,0.5709573542802441,0.10046686290293748,0
Gene-pair-91,22.735903880577766,1.368941563056062,0.9147444470251999,0.22285038187955875,0.16556701835535997
Gene-pair-92,1.6101460302003332,4.072387849163769,0.34785036396801366,0.8629189111270809,0
Gene-pair-93,0.019258958296817875,0.3937613533624676,0.6936632018130977,0.18467058582344326,0.32325698747024556
Gene-pair-94,1.222955701212663,0.1870994593748322,0.9820437653719347,0.6045380235640542,0
Gene-pair-95,0.3412281593889136,0.25549695490349095,0.19667780942299057,0.23371867986369885,0
Gene-pair-96,0.4211335751334689,0.014900087962455746,0.2152640433377525,0.2857626634289851,0
Gene-pair-97,0.6781634470525486,12.411162832686612,0.2288205218318108,0.5998257829132824,0
Gene-pair-98,6.391388367126069,12.951683390559163,0.3026393042639649,0.23438913570545616,0.21909301048217417
Gene-pair-99,5.010767001337123,11.807750743604274,0.873651666764875,0.7945919713385963,0
Gene-pair-100,18.032407602591306,0.23929882269643096,0.12840623547649221,0.15633563933613132,9.584987237021553
Gene-pair-101,3.575092950503134,2.85537889859644,0.9288924789542473,0.7374744783613378,0
Gene-pair-102,31.577472749140952,5.218015147478686,0.44186397258473337,0.47221153636969515,0.6297938180265165
Gene-pair-103,0.06536530039677604,0.13683239401583022,0.13395473851154135,0.6733424372770767,1.0110090274345174
Gene-pair-104,0.4783524676995005,0.8772097658143821,0.5311734502119897,0.5981845756100331,2.922042771718434
Gene-pair-105,0.34277735914496343,2.0408376917148816,0.23435243981904502,0.5885517129868032,8.146971593012301
Gene-pair-106,0.2696759695981502,6.897637650304251,0.19068177143577442,0.4963432286355295,0
Gene-pair-107,13.332966159045695,4.426647506401931,0.457958219386708,0.13193980429675378,0
Gene-pair-108,5.464618792148902,1.9062031656451115,0.22432847828162059,0.42951491486756543,0
Gene-pair-109,0.9899055503594963,1.7376160391121795,0.10269108934323475,0.19846129849758087,0
Gene-pair-110,0.14326864690641436,0.1388622995295014,0.21831638049933114,0.5774978239488716,1.02395068136167
Gene-pair-111,0.3644330658060011,0.35028176262117283,0.7505011575579087,0.2986360202761948,0.1256395489718676
Gene-pair-112,0.5521687599708672,4.777988336136696,0.1255153797301153,0.2251954224661642,0
Gene-pair-113,0.09572385223450595,5.310056457198151,0.1246086778204475,0.7600869445672811,1.2717852586610012
Gene-pair-114,0.59034605890876,4.7212442882679175,0.19368570311033434,0.8402408958329922,0
Gene-pair-115,4.89144738779985,0.5382468363397271,0.9375824980734797,0.16037985267363097,0
Gene-pair-116,16.810333868725767,1.6616522712626771,0.6286775511086957,0.1440072700842118,0.2148295614015275
Gene-pair-117,1.5433997690833565,0.9683724284415341,0.22506664814059812,0.6967628210877863,0.1534477029403648
Gene-pair-118,2.491201002329578,0.9338231217136255,0.8336329480968182,0.8402457125603433,0.15915857005922956
