,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,0.42678864661402627,0.15245117651281295,0.41608864935373624,0.6160215378698265,0
Gene-pair-1,10.371366534643249,0.6779407195136412,0.1651578939813362,0.18168025570717958,0.026743734765072483
Gene-pair-2,0.12059308504238257,28.997739724426157,0.24864507238504183,0.3149352164446694,0.012009658296979213
Gene-pair-3,0.5211279274960672,0.4059570197454863,0.7454726140117354,0.13337163624990464,0
Gene-pair-4,9.259054027909192,0.3604958296347397,0.13847355153627477,0.3132473298337222,0
Gene-pair-5,0.3050451782063934,0.10511046904561261,0.3901522419402247,0.28299284785497686,0
Gene-pair-6,0.17938104385313494,0.21148718695006014,0.4921349734907302,0.374773233380209,0
Gene-pair-7,1.477447921238219,0.13912966143933797,0.2640850239742213,0.1536258163128255,0
Gene-pair-8,1.2079423459454792,0.31759196144375984,0.23956044776954016,0.23105810599372975,0
Gene-pair-9,0.3655913796024855,0.439834587738517,0.2166379042780761,0.514348170153644,0
Gene-pair-10,0.32321104618710544,3.5541887564500443,0.3760503435504595,0.5442958296205628,1.5428859481510004
Gene-pair-11,0.23314178847884492,26.366117895796815,0.525582164249325,0.38390476917384153,0
Gene-pair-12,0.7247967084671461,2.154563562695948,0.7979939116967368,0.6057643520419621,0.06951815858651156
Gene-pair-13,0.11312822184902803,0.2868661263803239,0.144043804320964,0.1360074510044486,0
Gene-pair-14,8.387547605313513,0.16329083732015418,0.19577172516811023,0.7160321660670029,0
Gene-pair-15,0.22053001334623606,17.636220989687335,0.6320611183379203,0.2937926776096877,15.528593271237778
Gene-pair-16,0.1279048461738422,0.6353332110522218,0.14719063549283776,0.372587054800053,27.50747072271556
Gene-pair-17,0.3896237202981973,1.3590709972628872,0.3975881900440629,0.4613391445962587,0.2600592305286879
Gene-pair-18,0.13761736912417402,0.3255255326979113,0.7605374885895733,0.4681051283458213,13.379067207274177
Gene-pair-19,0.29545574419108644,2.2887415868709904,0.5411981087936861,0.330242659875836,16.61420163494127
Gene-pair-20,0.2563369580841107,0.19735559748456596,0.11122484645680678,0.21948905577695638,0.060134754698376
Gene-pair-21,0.7800936425401149,0.7546318101484665,0.40110241891828924,0.16499632800339956,0.44060283163277
Gene-pair-22,2.73841226527164,1.2910234786263441,0.95739057321288,0.5016790929474478,0.08903282117347054
Gene-pair-23,1.3848034422619853,0.9496686648207499,0.2944483159907736,0.23551112609602087,0
Gene-pair-24,0.9764675547415425,0.1444699879549992,0.12178993068240018,0.4449828233060697,0.029023732239652614
Gene-pair-25,3.657499551200116,0.6696241391564974,0.2624838134929571,0.4355951342366211,0
Gene-pair-26,6.094780065452395,0.791638492600413,0.13763667146221334,0.17136445626149363,0.07888537327362036
Gene-pair-27,0.84471160678755,2.3134662775907686,0.11403123198430098,0.506874921575408,0
Gene-pair-28,15.30735071213254,24.386687570449503,0.19645969294160504,0.26193336820146307,0
Gene-pair-29,0.1854313107780976,7.740507377309375,0.6853881543147745,0.1275837243640854,0
Gene-pair-30,13.26013392575488,28.33436357340452,0.6424409116108017,0.5991938927902152,0
Gene-pair-31,0.5489748759851698,3.3954678026983895,0.16265352489035403,0.1902369362981614,0
Gene-pair-32,3.063985918710159,0.9913133920892834,0.10343220611854809,0.16466947936562124,0
Gene-pair-33,0.20308944100483742,25.43576270163749,0.21651448234828333,0.34387212131378686,0
Gene-pair-34,9.894877161879709,28.605698610997123,0.48582479742430196,0.41927929972494077,0.05897527704852754
Gene-pair-35,0.35347221249888416,0.4131074215359024,0.34593932405544414,0.31116432941451194,5.690144197666448
Gene-pair-36,0.42985972641547715,1.1089582047618594,0.5196717490571412,0.33188334042252027,0
Gene-pair-37,9.864083329372995,3.72158213728503,0.6257177370298761,0.41973171886241767,0
Gene-pair-38,0.32858665173288026,2.5686781027168384,0.44595287390161065,0.2895419348270157,0
