,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,4.060007098092356,0.3574150627257705,0.10091301046778874,0.4732131140797925,0
Gene-pair-1,0.31773351750636586,18.65294374780736,0.2111365087429784,0.6769021463062589,0
Gene-pair-2,6.8248617048507265,0.4259558162151102,0.15093224157750082,0.19843088253809688,0
Gene-pair-3,2.3994918408924883,0.2286052758982269,0.2539288861347386,0.1309730548452179,0
Gene-pair-4,6.204339150590005,0.10914230656402917,0.25751021591792844,0.8482180546249675,0
Gene-pair-5,7.06833197256027,0.9108485461461675,0.35175754408589366,0.23779810644829544,0
Gene-pair-6,0.6917443734605154,27.807279864850937,0.6470623353248083,0.4301911369446356,0.021107336971120817
Gene-pair-7,13.051560006900072,0.2272392176906519,0.9519993815700971,0.15729907699770784,0
Gene-pair-8,0.20911131966018362,0.20346604648424713,0.21559459267815198,0.23821281996095656,0
Gene-pair-9,0.15062882997658494,0.203817392879738,0.16190332355308082,0.6375420673949846,0.1723596015162394
Gene-pair-10,2.4214916239362934,0.3113517240983898,0.14719625109027917,0.18206878977705684,0.3704726229250009
Gene-pair-11,9.93301735916855,13.980025968957598,0.21619439285033504,0.1374975420880774,0
Gene-pair-12,1.3270424146590771,10.443847960288235,0.6797769610720308,0.7060403464024504,0
Gene-pair-13,23.297678188205925,23.991162549359704,0.11424305384055461,0.9995282848660478,0
Gene-pair-14,21.449482463990865,1.1816873167512318,0.4100428073070523,0.9547274170862754,0
Gene-pair-15,0.10344505698347696,6.295436416371633,0.2339413558703887,0.32244290823676725,0.29559471525538616
Gene-pair-16,1.7848150775494045,2.74514625320732,0.4923492728521283,0.4618881255358023,0
Gene-pair-17,23.264130487029732,6.2272287156241095,0.24589477114691966,0.13093136235991568,11.914360552701089
Gene-pair-18,0.20433212058319383,0.41590934217533937,0.1997224947538462,0.6702661343878047,0.09508805456212883
Gene-pair-19,12.698753708449116,1.8394865400320985,0.5477315539645711,0.10209595973274274,0.9699683361841186
Gene-pair-20,1.3827948567308612,5.514309686665698,0.689157791466155,0.23360237541094128,73.47990003723704
Gene-pair-21,0.12072567564427412,0.13137483909301684,0.5483367018873792,0.27857734171908494,0
Gene-pair-22,0.20294689664567708,0.9976438116325952,0.10588783790893296,0.10688229478299749,0
Gene-pair-23,20.371595339774235,10.215258199937772,0.7715507704060147,0.6282608619760783,0.1376548364009317
Gene-pair-24,0.14194425750536516,5.780108056620451,0.9167904949446422,0.17636310212846235,0.04212985626565061
Gene-pair-25,0.5753925951918902,0.2169562305701789,0.15426009920772984,0.2723385193067433,0
Gene-pair-26,0.6395259454192684,6.622252327085165,0.15082465537831377,0.17835971304366868,0
Gene-pair-27,6.61316603602278,0.4799526116643377,0.16172888438253255,0.5371876992758036,0.02249482674365183
Gene-pair-28,0.20282705181091842,0.11046799047350078,0.353340166498725,0.8242933122008926,0
Gene-pair-29,18.016668708940884,0.24897796954580734,0.26339715785288137,0.24634087314619835,0
Gene-pair-30,0.9607157105618919,14.306946903545827,0.6907137080640049,0.1066014263411415,0.011854682875144105
Gene-pair-31,5.968382442669401,3.677438462585041,0.2168394815867833,0.11277066998631873,0
Gene-pair-32,1.1916166320391615,9.525895189460421,0.47367139204877073,0.10174872820470741,0.12579218204833262
Gene-pair-33,0.12592684345510277,2.6167718880386364,0.4706099031545899,0.6046015564288898,31.348813303706095
Gene-pair-34,0.16109889647775397,5.702238932712797,0.9146790149177196,0.2785425783765609,0
Gene-pair-35,12.251767441240323,0.42290485541132833,0.10287707847768353,0.9950479278869417,0
Gene-pair-36,18.487618045562456,3.7733840156778498,0.6205193154907759,0.4168651052666281,0
Gene-pair-37,16.34476409351699,7.24949336599002,0.15620736972742427,0.1405469068036534,0
Gene-pair-38,6.050706007460599,0.4564507429703135,0.455093656563872,0.5777289791537051,0
Gene-pair-39,0.9632617446994027,10.473066856087156,0.8343945066615408,0.12403483291673048,4.125412982484423
Gene-pair-40,26.502159588463154,5.020268199339624,0.49348723943785944,0.368366699966815,0.02511531053535727
Gene-pair-41,2.13842497957941,0.8265626342027463,0.35949698799395985,0.1362690857489475,0.20536206151787462
Gene-pair-42,3.5990812290180023,3.060449285442677,0.4637415698342541,0.15941762473029714,0.08090237612438837
Gene-pair-43,8.047847718537632,0.13921529452139886,0.19050351830316298,0.574506246843169,0
Gene-pair-44,0.14730797422125458,0.7378837141740795,0.15455905287004615,0.1564088083764508,46.83307499401386
Gene-pair-45,1.2550029371991598,5.206436069350198,0.10582209367848702,0.5485345903465828,0
Gene-pair-46,0.11304296049374236,1.3652935650065912,0.2078399470107624,0.38921742903059064,0
Gene-pair-47,1.9926364047260727,0.5896764184570968,0.7306111228473157,0.1399051531022123,0
Gene-pair-48,3.3666771189584535,0.2417017786861397,0.5365467745442819,0.8530086411437453,5.078885101014956
Gene-pair-49,0.29271971335584257,30.706751505300733,0.16032174797901386,0.17579115416063643,0
Gene-pair-50,0.5037210636716485,8.302801527347643,0.3446081118324811,0.2738276025890787,3.5652441015904457
Gene-pair-51,12.973738402357274,3.725774777686072,0.7231366128846931,0.16848239448957808,0
Gene-pair-52,0.8716666568886084,2.6877779394732437,0.6631350007254346,0.16084402799729278,5.233172065117552
Gene-pair-53,17.759499738578015,22.355126234823583,0.10010225507035729,0.9685490727702213,0
Gene-pair-54,10.620955014338533,0.7912501712948125,0.14661861766982034,0.2547559168041752,0.013756071258596044
Gene-pair-55,0.15302140339527684,0.439225639910918,0.18794824766787338,0.2144900297417598,0.2549935360435581
Gene-pair-56,0.21090571512394884,16.99991159249931,0.22642013208073955,0.5773533937843658,0
Gene-pair-57,0.21559494924599065,0.142378654510045,0.7811237330381818,0.3975409597183212,0
Gene-pair-58,12.40619034126308,0.7554210332038716,0.6473257609505402,0.1459083898090171,0.010636932119880073
Gene-pair-59,11.93246661491076,16.615978686291363,0.3533683749445242,0.9693090341706344,0.1451697531321205
Gene-pair-60,26.845188934928306,0.8654639323643819,0.22961251823027362,0.15214666276138947,63.28945781025575
Gene-pair-61,0.7688491120901361,11.032828989326068,0.8902201357174195,0.8817645926010764,0
Gene-pair-62,0.11797975346222735,1.7573853770924686,0.25588424708079327,0.10407690984528048,12.221272802405778
Gene-pair-63,0.7776228680002513,1.022209253830095,0.17926530799118814,0.1378466636385838,0
Gene-pair-64,19.316087102477056,1.2710603105538245,0.6758904572728942,0.3389100483337307,0
Gene-pair-65,15.59609742900482,0.37103418228010343,0.2784060658838118,0.4445023786127476,1.5852104570534888
Gene-pair-66,5.518612087954179,1.113153120315639,0.15625380956393178,0.13500218727821967,0.03219614320981927
Gene-pair-67,0.4227717550218437,30.751707932518073,0.18917959928835362,0.7361120203000595,15.91810107898643
Gene-pair-68,22.362461007760103,0.3212501002296707,0.1900027874396341,0.10851352273525067,0
Gene-pair-69,0.21069630181499954,5.24058864709967,0.5266818449292349,0.22089917375087897,0.0297424909932007
Gene-pair-70,0.6098488313910224,7.921532954274506,0.2718881731196245,0.13614128100557937,2.2104574903210947
Gene-pair-71,1.4073805653437186,4.906158110294711,0.29569105737251256,0.947457466287453,0
Gene-pair-72,5.694717035071465,23.90297588631628,0.21816308090938638,0.1141377941448613,0
Gene-pair-73,1.5157400055365051,0.7127799044895561,0.1889860478369033,0.28403430246490613,20.34199136015086
Gene-pair-74,1.4649533278019522,4.002492831997925,0.3003191565781671,0.27536917301735625,0
Gene-pair-75,0.4218989082379144,0.6344653852009434,0.12843782523068276,0.26108682587819526,0
Gene-pair-76,1.567955120067267,5.674745025965754,0.8930585381395658,0.10015528492129647,11.712111730788452
Gene-pair-77,20.088536042978486,0.6424747342308755,0.9554438516879065,0.8329172273450102,0
Gene-pair-78,1.7694816731781184,8.359148774957339,0.2533367224137903,0.22351912730454543,0.7474672205273962
Gene-pair-79,1.6025082429229487,0.19131044673926834,0.6173038537203782,0.23695424506451446,0
Gene-pair-80,0.6655700878693238,0.19460676096276433,0.20558346834203478,0.5164493566709928,0
Gene-pair-81,0.7656916890319004,0.14825555711988517,0.3016178919692528,0.1366353140840022,0
Gene-pair-82,8.844099648815108,19.41606236045377,0.10177272555399389,0.2897799846845309,0
Gene-pair-83,0.9188888802918189,0.11869666656144591,0.20303331754353465,0.10908817857517586,0.03375529607957673
Gene-pair-84,0.12521368146316122,1.667167964024305,0.604942603637921,0.2295021005443659,0
Gene-pair-85,0.36461887272329874,2.7440132556969536,0.10991486457729979,0.10014778997591256,0
Gene-pair-86,4.416207407362275,3.8358202077249572,0.7677508460154508,0.9698855919789416,0
Gene-pair-87,5.629775320474657,7.7710788742520505,0.7349198703434654,0.2569141294246985,0
Gene-pair-88,0.5143187255005723,0.23074286969998997,0.30803869753260726,0.14065357557158123,0
Gene-pair-89,5.938915977496429,1.441324633437434,0.6675168669808274,0.1483946332044087,0
Gene-pair-90,9.815737673000726,1.214648555921509,0.30664016179267206,0.15164459979959025,0
Gene-pair-91,0.9208133558764494,1.1681059604738704,0.6741526371396714,0.4735876439036815,0.6605297292865
Gene-pair-92,19.40242137206246,10.974797973245852,0.2784729592577611,0.6417441899461922,28.96845329275795
Gene-pair-93,0.11912898338671173,4.303058330404437,0.21640322794235348,0.32125734475796996,0.052783166315238786
Gene-pair-94,0.24597808977158828,2.800670169116391,0.18661516785387094,0.6913693128991869,93.33775677247883
Gene-pair-95,27.10159785066345,2.121606239450637,0.8730506894468516,0.47677348692104904,90.77504055025736
Gene-pair-96,16.784354396954647,6.610009635811563,0.24362835000718489,0.16922248538497597,33.44556038622527
Gene-pair-97,0.25584588105893447,27.252723692707985,0.12054957066581637,0.6311582292765179,0
Gene-pair-98,0.23565058683913234,0.22049557809465548,0.13223251115010767,0.12070168133598767,0.2872776519459408
Gene-pair-99,0.43654971680177745,17.995382789748664,0.10457545341799493,0.11088566293916036,0
