,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,2.003673535742403,16.787834054380667,0.6847872919686423,0.6155794015422182,2.2015935036539953
Gene-pair-1,4.278850063112291,3.4302572835253793,0.11748159645007177,0.23929829897796712,0.419210828454067
Gene-pair-2,0.30555002614998195,0.35293055706935694,0.315898483015012,0.6870369241498704,0.26827138514973636
Gene-pair-3,0.2165907295816365,0.05735771113191394,0.3474215676637294,0.15214011231181906,0.1996903179809973
Gene-pair-4,1.299779402449215,49.35882590354112,0.44534957053712754,0.3161933501204979,0.18130453215423292
Gene-pair-5,2.178961971279845,1.2291382675777596,0.14763143120068792,0.5979604510578561,0.10371205764654051
Gene-pair-6,2.04120468515722,1.0430196933024238,0.47311865998815184,0.12152612265216069,3.6197921674198867
Gene-pair-7,5.580200225349321,10.280002106844293,0.7841753224151934,0.6822980636224106,2.4542440425458247
Gene-pair-8,23.959289909135652,3.4883353235519987,0.5191824675281418,0.3868858276658761,8.438650678647429
Gene-pair-9,23.09878741533763,4.453784742773105,0.410517122009249,0.8352235229784232,0.14265067048441218
Gene-pair-10,1.3847105136188043,2.0751820331990216,0.21311016993366994,0.23250883069370504,0.3643635460173461
Gene-pair-11,47.48087552558515,2.027170197635695,0.8163193514411453,0.10365866512516175,0.37464153487984403
Gene-pair-12,2.4417447045677694,1.2645118160720454,0.5743926016987184,0.231384653233323,7.527592112952455
Gene-pair-13,0.8995680281533205,3.137008222399503,0.7513718492579782,0.29382183363594705,4.590767561787922
Gene-pair-14,0.18393445633254452,2.4515386436197764,0.6493735866826503,0.4978372749305768,0.24624361531503144
Gene-pair-15,1.6495353959830108,50.93417317462805,0.10306425019337562,0.20770963285852756,0.9134216854088195
Gene-pair-16,1.5740099091356379,0.17765143938089212,0.5258025615201658,0.13833873518190887,0.7421550735785243
Gene-pair-17,4.956961734818302,1.3501772479548229,0.40455236879477957,0.1748530514802494,6.049588274414222
Gene-pair-18,4.547982973202794,18.950901260687132,0.3893067563125494,0.5410774126557251,0.22102936850439733
Gene-pair-19,18.963603640272037,2.091295339842319,0.14845874044841387,0.5471504298385891,0.21819693388135605
Gene-pair-20,0.412923112218588,0.19135020982992956,0.16161307945149128,0.30030035256327714,0.5202855627511832
Gene-pair-21,0.2222189966636317,0.17853698118037337,0.4056190123427338,0.8626937975814195,0.11185899191498473
Gene-pair-22,7.8193626186770535,5.2748780738606476,0.8728693692293766,0.7344006391519055,0.44300618499616007
Gene-pair-23,2.8425571692421348,0.4834152502367508,0.5489559502635338,0.6114580022512871,1.0274842851030466
Gene-pair-24,0.2945970512281807,0.3269180344762448,0.16593544657903045,0.4588475117092694,3.7366149189241016
Gene-pair-25,0.4804409126921706,0.18734651816193507,0.3631305897003076,0.23478711420759518,0.4500192754422655
Gene-pair-26,9.81802783290422,2.1113445355753537,0.5665752475139776,0.44185002433772863,0.20804507138302047
Gene-pair-27,8.42232943765507,4.11098742112652,0.23410928855363694,0.3523032232958893,8.096636902040824
Gene-pair-28,0.24179618090019075,0.04650540707844482,0.10231784715910348,0.11828113770194013,0.4384051777395345
