,k_tx_1,k_tx_2,k_deg_1,k_deg_2,k_reg
Gene-pair-0,1.5182080122360673,3.749847036261573,0.2309812233750303,0.8478382817127924,9.207907506055378
Gene-pair-1,0.14937875397543493,0.4190332966369338,0.432699169857707,0.9135398819106498,0.512916166461438
Gene-pair-2,4.3058928298068215,3.559118556963853,0.4016804454833664,0.17800348347788633,0.1681548549674667
Gene-pair-3,6.412102349468651,3.2109935245262053,0.1783459395531282,0.2757775504044723,1.1415655123921589
Gene-pair-4,0.2998525073161973,2.2183144700382558,0.3941656966072848,0.3511614163520976,0.21991801812460715
Gene-pair-5,0.9909156054381757,0.7225358919465696,0.18173668923655345,0.1149289768739297,4.264229690943034
Gene-pair-6,1.3368356306278557,0.997998287037659,0.20526649453282278,0.6045209347841135,0.22089106524476185
Gene-pair-7,2.288601854331829,0.5970516549293695,0.6651554018960145,0.5448410119995047,1.3788522871358546
Gene-pair-8,4.772406337910376,12.1632401791176,0.17884572017478367,0.6113647066113235,8.716178102134595
Gene-pair-9,0.06060636804506327,0.19176661922846175,0.18156880483839,0.6638816681573548,8.220281107737836
Gene-pair-10,9.993395370117437,0.7497187214643979,0.473964803302466,0.1565261799970211,4.61062071800464
Gene-pair-11,1.6312079013000074,2.0405140305132625,0.3024402677319819,0.2050201006215812,3.1964588088788877
Gene-pair-12,1.001266765968331,1.3343445435038128,0.16730869932962092,0.1672743789667476,2.526576947970655
Gene-pair-13,1.7090757079480103,0.7078816156419294,0.23085555099215893,0.2480183033293393,0.1634611303334044
Gene-pair-14,0.02206986876160228,0.12127933496379635,0.1255529078476214,0.3126660745086614,0.7721453802924112
Gene-pair-15,1.0122434638636397,0.36074012433023417,0.15308282874099952,0.18061955498333085,0.8455466712307148
Gene-pair-16,0.08738477707134178,0.12883568180376223,0.23662497545832564,0.8716340911201798,2.3471498148068344
Gene-pair-17,0.6864527290900251,0.17943778081883444,0.24477767141918536,0.48673900556620775,1.5322772570913281
Gene-pair-18,14.584216572287145,5.161718192889985,0.40494588286092753,0.7517664751757132,1.3236038882856167
Gene-pair-19,1.2504458947959256,0.6147789309476946,0.7722243353170452,0.9268377438512881,3.6698529465131227
Gene-pair-20,10.328591053616229,1.3862364106118432,0.4703596405528571,0.17564158537755215,6.594200639912617
Gene-pair-21,11.641841063459944,0.3251702228611754,0.9335993756307838,0.254456348297977,0.6699218708568545
Gene-pair-22,0.30494443489169426,0.0303717193551134,0.15657307423681882,0.11597281244212462,4.338140879431565
Gene-pair-23,0.8908312834041708,10.371741055482067,0.23875020369768304,0.5180336994490558,0.21266209242736914
Gene-pair-24,2.360101451053759,4.605577610926955,0.4945393330500633,0.8785359457444942,1.2340387959017167
Gene-pair-25,0.3492424013930816,0.3837386059678236,0.4700259434488841,0.46178879545502993,5.262897312537198
Gene-pair-26,0.6306877917626574,1.1620041734770374,0.8947149148932091,0.13629171353866787,0.182910189631964
Gene-pair-27,12.524791039415017,0.2634260627150063,0.6069980552255069,0.24132214540583286,1.1390816951115372
Gene-pair-28,0.5204049793477276,0.2359925776417325,0.5034253092844012,0.3886747230424604,0.13871828789250049
Gene-pair-29,20.94670732744693,2.0152022101523412,0.694057615180864,0.19716343614681853,1.0155427786647042
Gene-pair-30,6.723650041800105,6.3269142608233,0.25502992333066343,0.11757530866549788,0.42045562960103794
Gene-pair-31,1.7481491400442997,0.7893830152028273,0.3650902731565966,0.5673527208610115,5.5437762366071155
Gene-pair-32,10.225080916952715,7.1316920440877505,0.18225626509650217,0.4137124080873937,0.10631174757567757
Gene-pair-33,0.26636693929887423,0.04450296976265573,0.37190843719629973,0.1389036906308093,0.34761766186018783
Gene-pair-34,0.28670470785550767,0.03263074380988265,0.23728390444488304,0.3302236797224547,0.43546028504720136
Gene-pair-35,1.934575478670737,1.7464004296452733,0.15837751096590674,0.31514740015852966,8.570258218640785
Gene-pair-36,4.6694681034751095,2.6766863256224616,0.8000703831504029,0.29605230743315575,0.14735642363553053
Gene-pair-37,1.4518938449233305,6.97108928347823,0.1551613551334981,0.5043836327506789,0.34737355226346256
Gene-pair-38,31.08755497393451,0.491046174400365,0.6154155626376037,0.2443849282795971,1.377686156595092
Gene-pair-39,23.690166064953264,0.46799878035242154,0.22476062494959292,0.2892215765733346,0.6502777091160544
Gene-pair-40,17.834650385700755,14.00121995024539,0.6487606022878796,0.7074260032759383,1.0690616847326597
Gene-pair-41,0.01622528307090648,2.1384742376908874,0.33527590939754776,0.9121579035781711,0.5048499909466108
Gene-pair-42,7.028912298567336,1.2245844626198072,0.691307081289139,0.2146399361010256,3.238586647558922
Gene-pair-43,0.27488913553685157,0.8579813108612967,0.5999142223422393,0.2383966612233575,2.2485672193203072
Gene-pair-44,2.5087191820097345,0.263403639373536,0.6223960716704768,0.48466442294132894,0.7989339815929823
Gene-pair-45,21.45414934101534,74.16979147700931,0.5434495866562441,0.6786481272571759,6.159130798313179
Gene-pair-46,0.24995828772498185,0.005035914936526441,0.5936824181686348,0.11885788996094598,7.48438619643789
Gene-pair-47,5.893333877095327,0.24787906597361628,0.7671944850457453,0.11928287211342335,1.309709247988006
Gene-pair-48,0.4289423034134461,0.08826158069122823,0.22234641878436212,0.17588356413381318,0.2535258435016341
Gene-pair-49,1.8635409359910384,14.058976634241006,0.9527016659374752,0.4559451291110355,0.2135714187427601
Gene-pair-50,0.01464707723548996,0.028625725152500826,0.14166858740035038,0.12808348075577083,8.157540486945777
Gene-pair-51,0.15153968644492713,0.06352882743133285,0.16118800001809921,0.20128921405919376,1.1458532653124562
Gene-pair-52,0.6028673759299171,0.234265322561172,0.41315110348290396,0.6355980725907262,0.2391325954030175
Gene-pair-53,4.202754808016585,1.6800571384938885,0.2802536281286849,0.21411034085463662,2.1080915496337425
Gene-pair-54,2.396075589832759,1.1223635010476225,0.8500802819644647,0.40070573493556827,9.169832699850765
Gene-pair-55,0.0872247054506202,1.6955499150714828,0.28471625990891414,0.8955568471961258,0.8405711921445747
Gene-pair-56,40.65778994665128,9.873590672389751,0.3943164321150712,0.1882936733112451,0.5603875946165232
Gene-pair-57,7.348623890967429,11.259715099144469,0.8211325638056768,0.1470370664863149,0.9376461048521333
Gene-pair-58,5.677343980077067,17.366087783221715,0.5638271674000932,0.18764315034886905,9.262105249491542
Gene-pair-59,0.9493233679951569,0.1314227972601167,0.8757391364549592,0.38237956215328117,0.10864948958718937
Gene-pair-60,1.5765740059709248,9.433845685763176,0.1477080254386285,0.9226700015914018,0.3253891029528988
Gene-pair-61,0.6453834918441909,0.074043597731239,0.42886711053120313,0.5385911609621226,3.65104280084707
Gene-pair-62,51.305040910077224,9.01312913991076,0.5225159737278138,0.6979246579552699,0.14928330670298814
Gene-pair-63,1.5837234790964232,2.9841439067690954,0.15044100081034198,0.6137647564907664,4.842779884596151
Gene-pair-64,0.17556012680367697,0.5854620663818673,0.64637762813826,0.3409167932466003,0.2053194173066661
Gene-pair-65,0.8158757271459607,17.52273589223672,0.1504510347753446,0.1900374985574797,1.606329305991635
Gene-pair-66,1.2863775417950576,1.007772506636738,0.3875384537837739,0.19982569242838866,0.5391458042023441
Gene-pair-67,10.089941382585906,0.4914573401008573,0.6735234553620483,0.11796865036360006,1.769027736186518
Gene-pair-68,4.435897852420949,1.7127410842675326,0.10418752465857681,0.20661201158106857,0.7541463453566384
Gene-pair-69,1.24133272887145,0.25945771962038405,0.9267407900232499,0.40162161873468544,0.2912914146907752
Gene-pair-70,14.950584454871443,3.427984230792341,0.4890769057158845,0.1328667954415171,0.10677590759846163
Gene-pair-71,24.814522794265578,2.4281539925430016,0.701693006991912,0.1660503572834225,0.24813566638550807
Gene-pair-72,4.765010278725501,2.308699478931109,0.19549652581535829,0.4961953767642078,9.625365816853728
Gene-pair-73,0.9772725754039648,2.523602465650045,0.21813652753903756,0.2012264823330789,0.16773220522839372
Gene-pair-74,0.15758586235545763,4.176800398181415,0.26295922099870767,0.15839782161233856,8.508012283497212
Gene-pair-75,0.4877353474838218,0.10509744370844411,0.1207424947753807,0.4219668798908505,0.44796930995833856
Gene-pair-76,0.06944083413017103,0.04586289573970557,0.1285103039991141,0.11484682258523893,1.052533174199901
Gene-pair-77,0.2829593031065632,0.2059569636099542,0.18710429952223326,0.2966530142919432,0.37527256345304755
Gene-pair-78,0.18212811485547342,0.32589274095488935,0.9884034459610528,0.21556185547591117,0.20310576869426789
Gene-pair-79,0.017358393260281095,0.38308625390821305,0.1833613167556152,0.9997453622461852,0.20047089122401096
Gene-pair-80,3.1372953124501564,0.9194887190623258,0.1511628731070889,0.29559844599582225,0.6352908828857051
Gene-pair-81,1.6154177611626723,1.2638968745474355,0.2888858742413626,0.6306841110358182,0.3288551049061697
Gene-pair-82,0.9678810646391249,0.15490753659662065,0.2477903411975933,0.3120365887847321,1.2188501909368092
Gene-pair-83,1.2483995479084564,0.6563753554872961,0.10768649852445161,0.6743271088636816,0.17596249992239602
Gene-pair-84,1.6953215345714703,1.6830098243877047,0.11769688592719961,0.5339107505231004,9.603211713751467
Gene-pair-85,0.027227624019881234,0.028891070076266952,0.29183071717517733,0.2138071609005246,1.9429026032926624
Gene-pair-86,56.434035730600954,3.8814248547118035,0.6436080822722028,0.5666362821691863,0.9345915880958209
Gene-pair-87,0.04257939352426957,0.49243499122064427,0.14686948013586854,0.38968184319530896,2.2660382651713706
Gene-pair-88,0.06875971113859586,0.1631503810520244,0.2892199254500278,0.16033298523542786,1.9103691265129936
Gene-pair-89,4.31417057582516,0.24934724261422897,0.20078508092678254,0.2586625543007722,1.1032572296944516
Gene-pair-90,3.086883189079804,5.842646572855282,0.4201708985386724,0.2524949919793674,0.5547244086915684
Gene-pair-91,17.44376931137602,22.68083105766819,0.7311329975421302,0.7615269784221511,6.637364195391307
Gene-pair-92,1.3776438118388001,2.3996894755002547,0.11779732712409277,0.8269549028210299,1.1713762391791844
Gene-pair-93,8.325055687835148,10.668899499486262,0.1093675963314988,0.6127772931706094,0.3854304542851149
Gene-pair-94,4.593391870748509,1.275032839208264,0.7753385961275555,0.45910484659731693,0.10972688892985784
Gene-pair-95,0.7333991919981309,0.4552769588861206,0.7522221772957296,0.2914934740058202,5.051489801935845
Gene-pair-96,0.3223059969789222,0.344160397926162,0.27670965714898305,0.10666857831762606,9.049522490939127
Gene-pair-97,5.149649545309622,8.066189901571944,0.12327007771195889,0.3035643570246825,6.104514339803796
Gene-pair-98,0.3074086804946001,1.6759698842876602,0.27155154689231314,0.3507458727090454,5.127600197108669
Gene-pair-99,0.12234561686369008,5.282634232232626,0.10830422407335996,0.13253961492846647,4.842528244924748
